timestamp,task_id,task_phase_id,task_phase_name,phase_time_remaining(min),phase_power_demand(w),phase_power_used(w),phase_energy_consumed_cum(w),battery_level,task_phase_status,failure_event,orbital_phase,task_throughput_counter
1140,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,58,done,0,eclipse,8
1140,T_6,T_6_deposition,deposition,0,0,0,3326,86,done,0,eclipse,8
1140,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,32,done,0,eclipse,8
1140,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,90,done,0,eclipse,8
1140,T_7,T_7_deposition,deposition,0,0,0,3309,63,done,0,eclipse,8
1140,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,31,done,0,eclipse,8
1140,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,53,done,0,eclipse,8
1140,T_8,T_8_deposition,deposition,0,0,0,3526,91,done,0,eclipse,8
1140,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,77,done,0,eclipse,8
1140,T_8,T_8_cry_grw,cry_grw,17,60,60,6097,42,processing,0,eclipse,8
1140,T_9,T_9_deposition,deposition,0,0,0,3423,72,done,0,eclipse,8
1140,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,69,done,0,eclipse,8
1140,T_9,T_9_cry_grw,cry_grw,120,0,0,0,31,waiting,0,eclipse,8
1150,T_0,T_0_deposition,deposition,0,0,0,3494,47,done,0,eclipse,8
1150,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,39,done,0,eclipse,8
1150,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,50,done,0,eclipse,8
1150,T_1,T_1_deposition,deposition,0,0,0,3354,70,done,0,eclipse,8
1150,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,98,done,0,eclipse,8
1150,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,43,done,0,eclipse,8
1150,T_2,T_2_deposition,deposition,0,0,0,3446,41,done,0,eclipse,8
1150,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,72,done,0,eclipse,8
1150,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,63,done,0,eclipse,8
1150,T_3,T_3_deposition,deposition,0,0,0,3586,31,done,0,eclipse,8
1150,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,50,done,0,eclipse,8
1150,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,54,done,0,eclipse,8
1150,T_4,T_4_deposition,deposition,0,0,0,3534,91,done,0,eclipse,8
1150,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,89,done,0,eclipse,8
1150,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,72,done,0,eclipse,8
1150,T_5,T_5_deposition,deposition,0,0,0,3545,81,done,0,eclipse,8
1150,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,64,done,0,eclipse,8
1150,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,96,done,0,eclipse,8
1150,T_6,T_6_deposition,deposition,0,0,0,3326,30,done,0,eclipse,8
1150,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,54,done,0,eclipse,8
1150,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,30,done,0,eclipse,8
1150,T_7,T_7_deposition,deposition,0,0,0,3309,71,done,0,eclipse,8
1150,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,59,done,0,eclipse,8
1150,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,88,done,0,eclipse,8
1150,T_8,T_8_deposition,deposition,0,0,0,3526,91,done,0,eclipse,8
1150,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,42,done,0,eclipse,8
1150,T_8,T_8_cry_grw,cry_grw,7,67,67,6680,66,processing,0,eclipse,8
1150,T_9,T_9_deposition,deposition,0,0,0,3423,75,done,0,eclipse,8
1150,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,90,done,0,eclipse,8
1150,T_9,T_9_cry_grw,cry_grw,120,0,0,0,84,waiting,0,eclipse,8
1160,T_0,T_0_deposition,deposition,0,0,0,3494,50,done,0,eclipse,9
1160,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,90,done,0,eclipse,9
1160,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,70,done,0,eclipse,9
1160,T_1,T_1_deposition,deposition,0,0,0,3354,55,done,0,eclipse,9
1160,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,84,done,0,eclipse,9
1160,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,36,done,0,eclipse,9
1160,T_2,T_2_deposition,deposition,0,0,0,3446,96,done,0,eclipse,9
1160,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,57,done,0,eclipse,9
1160,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,77,done,0,eclipse,9
1160,T_3,T_3_deposition,deposition,0,0,0,3586,37,done,0,eclipse,9
1160,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,42,done,0,eclipse,9
1160,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,33,done,0,eclipse,9
1160,T_4,T_4_deposition,deposition,0,0,0,3534,67,done,0,eclipse,9
1160,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,92,done,0,eclipse,9
1160,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,67,done,0,eclipse,9
1160,T_5,T_5_deposition,deposition,0,0,0,3545,97,done,0,eclipse,9
1160,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,72,done,0,eclipse,9
1160,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,70,done,0,eclipse,9
1160,T_6,T_6_deposition,deposition,0,0,0,3326,33,done,0,eclipse,9
1160,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,95,done,0,eclipse,9
1160,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,92,done,0,eclipse,9
1160,T_7,T_7_deposition,deposition,0,0,0,3309,93,done,0,eclipse,9
1160,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,61,done,0,eclipse,9
1160,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,96,done,0,eclipse,9
1160,T_8,T_8_deposition,deposition,0,0,0,3526,47,done,0,eclipse,9
1160,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,64,done,0,eclipse,9
1160,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,78,done,0,eclipse,9
1160,T_9,T_9_deposition,deposition,0,0,0,3423,80,done,0,eclipse,9
1160,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,79,done,0,eclipse,9
1160,T_9,T_9_cry_grw,cry_grw,117,70,70,276,54,processing,0,eclipse,9
1170,T_0,T_0_deposition,deposition,0,0,0,3494,84,done,0,sunlight,9
1170,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,40,done,0,sunlight,9
1170,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,83,done,0,sunlight,9
1170,T_1,T_1_deposition,deposition,0,0,0,3354,35,done,0,sunlight,9
1170,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,53,done,0,sunlight,9
1170,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,52,done,0,sunlight,9
1170,T_2,T_2_deposition,deposition,0,0,0,3446,90,done,0,sunlight,9
1170,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,45,done,0,sunlight,9
1170,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,65,done,0,sunlight,9
1170,T_3,T_3_deposition,deposition,0,0,0,3586,48,done,0,sunlight,9
1170,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,69,done,0,sunlight,9
1170,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,91,done,0,sunlight,9
1170,T_4,T_4_deposition,deposition,0,0,0,3534,50,done,0,sunlight,9
1170,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,81,done,0,sunlight,9
1170,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,56,done,0,sunlight,9
1170,T_5,T_5_deposition,deposition,0,0,0,3545,55,done,0,sunlight,9
1170,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,31,done,0,sunlight,9
1170,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,93,done,0,sunlight,9
1170,T_6,T_6_deposition,deposition,0,0,0,3326,98,done,0,sunlight,9
1170,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,93,done,0,sunlight,9
1170,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,68,done,0,sunlight,9
1170,T_7,T_7_deposition,deposition,0,0,0,3309,64,done,0,sunlight,9
1170,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,79,done,0,sunlight,9
1170,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,87,done,0,sunlight,9
1170,T_8,T_8_deposition,deposition,0,0,0,3526,73,done,0,sunlight,9
1170,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,98,done,0,sunlight,9
1170,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,94,done,0,sunlight,9
1170,T_9,T_9_deposition,deposition,0,0,0,3423,64,done,0,sunlight,9
1170,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,94,done,0,sunlight,9
1170,T_9,T_9_cry_grw,cry_grw,107,56,56,907,35,processing,0,sunlight,9
1180,T_0,T_0_deposition,deposition,0,0,0,3494,52,done,0,sunlight,9
1180,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,52,done,0,sunlight,9
1180,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,78,done,0,sunlight,9
1180,T_1,T_1_deposition,deposition,0,0,0,3354,62,done,0,sunlight,9
1180,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,40,done,0,sunlight,9
1180,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,84,done,0,sunlight,9
1180,T_2,T_2_deposition,deposition,0,0,0,3446,89,done,0,sunlight,9
1180,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,71,done,0,sunlight,9
1180,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,88,done,0,sunlight,9
1180,T_3,T_3_deposition,deposition,0,0,0,3586,49,done,0,sunlight,9
1180,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,98,done,0,sunlight,9
1180,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,72,done,0,sunlight,9
1180,T_4,T_4_deposition,deposition,0,0,0,3534,78,done,0,sunlight,9
1180,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,38,done,0,sunlight,9
1180,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,59,done,0,sunlight,9
1180,T_5,T_5_deposition,deposition,0,0,0,3545,58,done,0,sunlight,9
1180,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,79,done,0,sunlight,9
1180,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,85,done,0,sunlight,9
1180,T_6,T_6_deposition,deposition,0,0,0,3326,79,done,0,sunlight,9
1180,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,40,done,0,sunlight,9
1180,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,46,done,0,sunlight,9
1180,T_7,T_7_deposition,deposition,0,0,0,3309,86,done,0,sunlight,9
1180,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,31,done,0,sunlight,9
1180,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,49,done,0,sunlight,9
1180,T_8,T_8_deposition,deposition,0,0,0,3526,62,done,0,sunlight,9
1180,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,54,done,0,sunlight,9
1180,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,32,done,0,sunlight,9
1180,T_9,T_9_deposition,deposition,0,0,0,3423,68,done,0,sunlight,9
1180,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,47,done,0,sunlight,9
1180,T_9,T_9_cry_grw,cry_grw,97,63,63,1505,63,processing,0,sunlight,9
1190,T_0,T_0_deposition,deposition,0,0,0,3494,45,done,0,sunlight,9
1190,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,93,done,0,sunlight,9
1190,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,82,done,0,sunlight,9
1190,T_1,T_1_deposition,deposition,0,0,0,3354,98,done,0,sunlight,9
1190,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,69,done,0,sunlight,9
1190,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,95,done,0,sunlight,9
1190,T_2,T_2_deposition,deposition,0,0,0,3446,46,done,0,sunlight,9
1190,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,97,done,0,sunlight,9
1190,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,71,done,0,sunlight,9
1190,T_3,T_3_deposition,deposition,0,0,0,3586,38,done,0,sunlight,9
1190,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,81,done,0,sunlight,9
1190,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,48,done,0,sunlight,9
1190,T_4,T_4_deposition,deposition,0,0,0,3534,44,done,0,sunlight,9
1190,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,58,done,0,sunlight,9
1190,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,72,done,0,sunlight,9
1190,T_5,T_5_deposition,deposition,0,0,0,3545,61,done,0,sunlight,9
1190,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,58,done,0,sunlight,9
1190,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,78,done,0,sunlight,9
1190,T_6,T_6_deposition,deposition,0,0,0,3326,57,done,0,sunlight,9
1190,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,78,done,0,sunlight,9
1190,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,80,done,0,sunlight,9
1190,T_7,T_7_deposition,deposition,0,0,0,3309,57,done,0,sunlight,9
1190,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,81,done,0,sunlight,9
1190,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,57,done,0,sunlight,9
1190,T_8,T_8_deposition,deposition,0,0,0,3526,41,done,0,sunlight,9
1190,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,80,done,0,sunlight,9
1190,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,33,done,0,sunlight,9
1190,T_9,T_9_deposition,deposition,0,0,0,3423,87,done,0,sunlight,9
1190,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,75,done,0,sunlight,9
1190,T_9,T_9_cry_grw,cry_grw,87,72,72,2085,61,processing,0,sunlight,9
1200,T_0,T_0_deposition,deposition,0,0,0,3494,31,done,0,sunlight,9
1200,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,57,done,0,sunlight,9
1200,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,80,done,0,sunlight,9
1200,T_1,T_1_deposition,deposition,0,0,0,3354,46,done,0,sunlight,9
1200,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,57,done,0,sunlight,9
1200,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,86,done,0,sunlight,9
1200,T_2,T_2_deposition,deposition,0,0,0,3446,63,done,0,sunlight,9
1200,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,95,done,0,sunlight,9
1200,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,40,done,0,sunlight,9
1200,T_3,T_3_deposition,deposition,0,0,0,3586,52,done,0,sunlight,9
1200,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,92,done,0,sunlight,9
1200,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,80,done,0,sunlight,9
1200,T_4,T_4_deposition,deposition,0,0,0,3534,37,done,0,sunlight,9
1200,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,40,done,0,sunlight,9
1200,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,37,done,0,sunlight,9
1200,T_5,T_5_deposition,deposition,0,0,0,3545,85,done,0,sunlight,9
1200,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,98,done,0,sunlight,9
1200,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,76,done,0,sunlight,9
1200,T_6,T_6_deposition,deposition,0,0,0,3326,71,done,0,sunlight,9
1200,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,31,done,0,sunlight,9
1200,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,35,done,0,sunlight,9
1200,T_7,T_7_deposition,deposition,0,0,0,3309,45,done,0,sunlight,9
1200,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,95,done,0,sunlight,9
1200,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,94,done,0,sunlight,9
1200,T_8,T_8_deposition,deposition,0,0,0,3526,47,done,0,sunlight,9
1200,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,32,done,0,sunlight,9
1200,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,72,done,0,sunlight,9
1200,T_9,T_9_deposition,deposition,0,0,0,3423,72,done,0,sunlight,9
1200,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,87,done,0,sunlight,9
1200,T_9,T_9_cry_grw,cry_grw,77,40,40,2660,96,processing,0,sunlight,9
1210,T_0,T_0_deposition,deposition,0,0,0,3494,75,done,0,sunlight,9
1210,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,82,done,0,sunlight,9
1210,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,59,done,0,sunlight,9
1210,T_1,T_1_deposition,deposition,0,0,0,3354,32,done,0,sunlight,9
1210,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,31,done,0,sunlight,9
1210,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,37,done,0,sunlight,9
1210,T_2,T_2_deposition,deposition,0,0,0,3446,58,done,0,sunlight,9
1210,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,42,done,0,sunlight,9
1210,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,71,done,0,sunlight,9
1210,T_3,T_3_deposition,deposition,0,0,0,3586,48,done,0,sunlight,9
1210,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,92,done,0,sunlight,9
1210,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,42,done,0,sunlight,9
1210,T_4,T_4_deposition,deposition,0,0,0,3534,66,done,0,sunlight,9
1210,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,91,done,0,sunlight,9
1210,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,91,done,0,sunlight,9
1210,T_5,T_5_deposition,deposition,0,0,0,3545,56,done,0,sunlight,9
1210,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,41,done,0,sunlight,9
1210,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,52,done,0,sunlight,9
1210,T_6,T_6_deposition,deposition,0,0,0,3326,64,done,0,sunlight,9
1210,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,51,done,0,sunlight,9
1210,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,92,done,0,sunlight,9
1210,T_7,T_7_deposition,deposition,0,0,0,3309,100,done,0,sunlight,9
1210,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,74,done,0,sunlight,9
1210,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,91,done,0,sunlight,9
1210,T_8,T_8_deposition,deposition,0,0,0,3526,41,done,0,sunlight,9
1210,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,45,done,0,sunlight,9
1210,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,95,done,0,sunlight,9
1210,T_9,T_9_deposition,deposition,0,0,0,3423,52,done,0,sunlight,9
1210,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,34,done,0,sunlight,9
1210,T_9,T_9_cry_grw,cry_grw,67,62,62,3187,33,processing,0,sunlight,9
1220,T_0,T_0_deposition,deposition,0,0,0,3494,62,done,0,eclipse,9
1220,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,57,done,0,eclipse,9
1220,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,100,done,0,eclipse,9
1220,T_1,T_1_deposition,deposition,0,0,0,3354,39,done,0,eclipse,9
1220,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,75,done,0,eclipse,9
1220,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,92,done,0,eclipse,9
1220,T_2,T_2_deposition,deposition,0,0,0,3446,60,done,0,eclipse,9
1220,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,85,done,0,eclipse,9
1220,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,57,done,0,eclipse,9
1220,T_3,T_3_deposition,deposition,0,0,0,3586,74,done,0,eclipse,9
1220,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,60,done,0,eclipse,9
1220,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,75,done,0,eclipse,9
1220,T_4,T_4_deposition,deposition,0,0,0,3534,99,done,0,eclipse,9
1220,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,66,done,0,eclipse,9
1220,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,44,done,0,eclipse,9
1220,T_5,T_5_deposition,deposition,0,0,0,3545,46,done,0,eclipse,9
1220,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,39,done,0,eclipse,9
1220,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,56,done,0,eclipse,9
1220,T_6,T_6_deposition,deposition,0,0,0,3326,88,done,0,eclipse,9
1220,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,84,done,0,eclipse,9
1220,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,54,done,0,eclipse,9
1220,T_7,T_7_deposition,deposition,0,0,0,3309,36,done,0,eclipse,9
1220,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,80,done,0,eclipse,9
1220,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,100,done,0,eclipse,9
1220,T_8,T_8_deposition,deposition,0,0,0,3526,39,done,0,eclipse,9
1220,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,56,done,0,eclipse,9
1220,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,43,done,0,eclipse,9
1220,T_9,T_9_deposition,deposition,0,0,0,3423,85,done,0,eclipse,9
1220,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,81,done,0,eclipse,9
1220,T_9,T_9_cry_grw,cry_grw,57,57,57,3801,99,processing,0,eclipse,9
1230,T_0,T_0_deposition,deposition,0,0,0,3494,55,done,0,eclipse,9
1230,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,30,done,0,eclipse,9
1230,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,86,done,0,eclipse,9
1230,T_1,T_1_deposition,deposition,0,0,0,3354,46,done,0,eclipse,9
1230,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,41,done,0,eclipse,9
1230,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,56,done,0,eclipse,9
1230,T_2,T_2_deposition,deposition,0,0,0,3446,70,done,0,eclipse,9
1230,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,69,done,0,eclipse,9
1230,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,36,done,0,eclipse,9
1230,T_3,T_3_deposition,deposition,0,0,0,3586,82,done,0,eclipse,9
1230,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,96,done,0,eclipse,9
1230,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,32,done,0,eclipse,9
1230,T_4,T_4_deposition,deposition,0,0,0,3534,52,done,0,eclipse,9
1230,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,97,done,0,eclipse,9
1230,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,97,done,0,eclipse,9
1230,T_5,T_5_deposition,deposition,0,0,0,3545,34,done,0,eclipse,9
1230,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,94,done,0,eclipse,9
1230,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,87,done,0,eclipse,9
1230,T_6,T_6_deposition,deposition,0,0,0,3326,53,done,0,eclipse,9
1230,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,65,done,0,eclipse,9
1230,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,88,done,0,eclipse,9
1230,T_7,T_7_deposition,deposition,0,0,0,3309,57,done,0,eclipse,9
1230,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,54,done,0,eclipse,9
1230,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,95,done,0,eclipse,9
1230,T_8,T_8_deposition,deposition,0,0,0,3526,91,done,0,eclipse,9
1230,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,98,done,0,eclipse,9
1230,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,63,done,0,eclipse,9
1230,T_9,T_9_deposition,deposition,0,0,0,3423,39,done,0,eclipse,9
1230,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,35,done,0,eclipse,9
1230,T_9,T_9_cry_grw,cry_grw,47,61,61,4445,84,processing,0,eclipse,9
1240,T_0,T_0_deposition,deposition,0,0,0,3494,33,done,0,eclipse,9
1240,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,69,done,0,eclipse,9
1240,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,62,done,0,eclipse,9
1240,T_1,T_1_deposition,deposition,0,0,0,3354,39,done,0,eclipse,9
1240,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,83,done,0,eclipse,9
1240,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,95,done,0,eclipse,9
1240,T_2,T_2_deposition,deposition,0,0,0,3446,65,done,0,eclipse,9
1240,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,35,done,0,eclipse,9
1240,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,80,done,0,eclipse,9
1240,T_3,T_3_deposition,deposition,0,0,0,3586,70,done,0,eclipse,9
1240,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,76,done,0,eclipse,9
1240,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,53,done,0,eclipse,9
1240,T_4,T_4_deposition,deposition,0,0,0,3534,50,done,0,eclipse,9
1240,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,98,done,0,eclipse,9
1240,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,63,done,0,eclipse,9
1240,T_5,T_5_deposition,deposition,0,0,0,3545,56,done,0,eclipse,9
1240,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,33,done,0,eclipse,9
1240,T_5,T_5_cry_grw,cry_grw,0,0,0,6653,86,done,0,eclipse,9
1240,T_6,T_6_deposition,deposition,0,0,0,3326,41,done,0,eclipse,9
1240,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,80,done,0,eclipse,9
1240,T_6,T_6_cry_grw,cry_grw,0,0,0,7075,95,done,0,eclipse,9
1240,T_7,T_7_deposition,deposition,0,0,0,3309,60,done,0,eclipse,9
1240,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,48,done,0,eclipse,9
1240,T_7,T_7_cry_grw,cry_grw,0,0,0,7084,38,done,0,eclipse,9
1240,T_8,T_8_deposition,deposition,0,0,0,3526,93,done,0,eclipse,9
1240,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,86,done,0,eclipse,9
1240,T_8,T_8_cry_grw,cry_grw,0,0,0,7005,85,done,0,eclipse,9
1240,T_9,T_9_deposition,deposition,0,0,0,3423,73,done,0,eclipse,9
1240,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,68,done,0,eclipse,9
1240,T_9,T_9_cry_grw,cry_grw,37,60,60,5037,99,processing,0,eclipse,9
1250,T_0,T_0_deposition,deposition,0,0,0,3494,91,done,0,eclipse,9
1250,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,43,done,0,eclipse,9
1250,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,34,done,0,eclipse,9
1250,T_1,T_1_deposition,deposition,0,0,0,3354,34,done,0,eclipse,9
1250,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,86,done,0,eclipse,9
